GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0030312	C	external encapsulating structure	6	275	407	37767	0.081	0.67	// AT1G65310 // AT2G34930 // AT3G55430 // AT1G29670 // AT5G21105 // AT1G35140 
GO:0005618	C	cell wall	6	275	403	37767	0.078	0.67	// AT1G65310 // AT2G34930 // AT3G55430 // AT1G29670 // AT5G21105 // AT1G35140 
GO:0005634	C	nucleus	25	275	2621	37767	0.1	0.82	// AT5G47220 // AT5G22250 // AT4G35900 // AT1G79430 // AT3G50260 // AT5G64750 // AT1G17745 // AT1G74930 // AT3G44260 // AT4G32800 // AT1G27730 // AT5G67300 // AT4G25470 // AT5G41700 // AT3G16770 // AT3G42670 // AT5G28490 // AT3G15210 // AT4G34410 // AT1G20450 // AT4G31800 // AT2G27500 // AT5G15970 // AT2G28910 // AT1G13260 
GO:0031975	C	envelope	5	275	595	37767	0.44	1	// AT4G31780 // AT5G54770 // AT3G25770 // AT2G22500 // AT4G24570 
GO:0030529	C	ribonucleoprotein complex	5	275	703	37767	0.58	1	// AT3G27830 // AT2G47450 // AT2G47110 // AT4G39880 // AT3G11120 
GO:0005783	C	endoplasmic reticulum	5	275	466	37767	0.26	1	// AT2G40380 // AT3G13720 // AT5G42570 // AT1G09070 // AT1G51760 
GO:0044422	C	organelle part	16	275	2562	37767	0.77	1	// AT5G54770 // AT5G51720 // AT2G47400 // AT3G42670 // AT3G27830 // AT1G29395 // AT4G31780 // AT2G23670 // AT2G47110 // AT5G42650 // AT1G03950 // AT3G25770 // AT4G24570 // AT3G15210 // AT2G22500 // AT3G11120 
GO:0031967	C	organelle envelope	5	275	595	37767	0.44	1	// AT4G31780 // AT5G54770 // AT3G25770 // AT2G22500 // AT4G24570 
GO:0043234	C	protein complex	5	275	1443	37767	0.98	1	// AT1G60190 // AT1G03950 // AT1G24530 // AT2G30020 // AT5G24270 
GO:0005829	C	cytosol	7	275	912	37767	0.5	1	// AT2G19570 // AT3G52450 // AT2G35930 // AT2G47110 // AT5G56760 // AT1G17745 // AT3G11120 
GO:0044435	C	plastid part	9	275	867	37767	0.19	1	// AT5G54770 // AT2G47400 // AT5G42650 // AT3G27830 // AT4G31780 // AT2G23670 // AT1G29395 // AT5G51720 // AT3G25770 
GO:0044434	C	chloroplast part	6	275	746	37767	0.46	1	// AT2G47400 // AT5G42650 // AT4G31780 // AT2G23670 // AT1G29395 // AT5G51720 
GO:0012505	C	endomembrane system	25	275	3416	37767	0.52	1	// AT5G03210 // AT1G33610 // AT1G09950 // AT5G19240 // AT2G14900 // AT1G61360 // AT5G54710 // AT1G43910 // AT1G61260 // AT4G21570 // AT5G56980 // AT5G21020 // AT3G50120 // AT5G48540 // AT1G11050 // AT4G23930 // AT5G62350 // AT5G17850 // AT2G22930 // AT3G59710 // AT3G51450 // AT1G17820 // AT2G44578 // AT5G01090 // AT3G45310 
GO:0044444	C	cytoplasmic part	53	275	6289	37767	0.14	1	// AT5G17460 // AT1G29670 // AT1G09070 // AT2G47450 // AT4G04770 // AT2G23670 // AT5G54770 // AT1G66090 // AT5G51720 // AT2G30020 // AT1G17745 // AT1G19570 // AT1G59870 // AT1G18210 // AT4G39880 // AT3G52450 // AT5G42650 // AT2G40380 // AT5G52020 // AT1G55265 // AT4G36500 // AT5G62520 // AT3G17800 // AT4G29670 // AT3G13720 // AT4G31780 // AT3G25770 // AT3G54020 // AT4G25100 // AT4G05070 // AT2G47400 // AT5G22630 // AT3G27830 // AT2G41510 // AT2G22170 // AT2G47110 // AT5G56760 // AT2G25250 // AT4G24570 // AT1G78560 // AT3G11120 // AT2G19570 // AT5G42570 // AT3G56090 // AT2G35930 // AT1G29395 // AT1G03950 // AT5G01600 // AT1G72540 // AT1G51760 // AT3G51660 // AT4G35985 // AT2G22500 
GO:0031090	C	organelle membrane	5	275	842	37767	0.74	1	// AT4G31780 // AT1G03950 // AT1G29395 // AT2G22500 // AT4G24570 
GO:0005739	C	mitochondrion	10	275	1276	37767	0.45	1	// AT3G54020 // AT5G17460 // AT4G25100 // AT5G42650 // AT5G54770 // AT4G36500 // AT5G62520 // AT2G22500 // AT4G24570 // AT1G19570 
GO:0032991	C	macromolecular complex	10	275	2180	37767	0.96	1	// AT4G39880 // AT1G24530 // AT5G24270 // AT3G27830 // AT2G47450 // AT2G47110 // AT1G60190 // AT1G03950 // AT2G30020 // AT3G11120 
GO:0043228	C	non-membrane-bounded organelle	6	275	1040	37767	0.77	1	// AT4G39880 // AT3G42670 // AT3G27830 // AT2G47110 // AT4G29350 // AT3G11120 
GO:0043232	C	intracellular non-membrane-bounded organelle	6	275	1040	37767	0.77	1	// AT4G39880 // AT3G42670 // AT3G27830 // AT2G47110 // AT4G29350 // AT3G11120 
GO:0044446	C	intracellular organelle part	16	275	2561	37767	0.77	1	// AT5G54770 // AT5G51720 // AT2G47400 // AT3G42670 // AT3G27830 // AT1G29395 // AT4G31780 // AT2G23670 // AT2G47110 // AT5G42650 // AT1G03950 // AT3G25770 // AT4G24570 // AT3G15210 // AT2G22500 // AT3G11120 
